iter	Passed	Remaining
432	1546	2025
433	1548	2019
434	1550	2013
435	1553	2009
436	1558	2007
437	1559	2001
438	1561	1995
439	1565	1991
440	1569	1989
441	1573	1986
442	1577	1983
443	1581	1980
444	1585	1977
445	1588	1972
446	1589	1966
447	1592	1962
448	1594	1956
449	1597	1952
450	1600	1948
451	1603	1944
452	1607	1940
453	1610	1936
454	1613	1933
455	1617	1930
456	1619	1924
457	1622	1919
458	1624	1914
459	1626	1909
460	1630	1906
461	1634	1903
462	1638	1899
463	1641	1896
464	1644	1892
465	1647	1887
466	1651	1885
467	1655	1881
468	1658	1878
469	1660	1872
470	1663	1868
471	1667	1864
472	1670	1861
473	1674	1857
474	1676	1852
475	1680	1849
476	1682	1845
477	1686	1841
478	1688	1836
479	1691	1832
480	1696	1830
481	1700	1828
482	1704	1824
483	1707	1820
484	1711	1817
485	1714	1813
486	1718	1810
487	1722	1806
488	1727	1804
489	1734	1805
490	1741	1804
491	1744	1801
492	1747	1796
493	1748	1791
494	1750	1785
495	1756	1784
496	1758	1779
497	1760	1775
498	1764	1771
499	1767	1767
500	1773	1766
501	1776	1762
502	1780	1758
503	1785	1757
504	1789	1753
505	1793	1751
506	1797	1748
507	1801	1745
508	1805	1742
509	1810	1739
510	1818	1739
511	1821	1736
512	1825	1732
513	1828	1728
514	1833	1727
515	1837	1723
516	1841	1720
517	1845	1717
518	1848	1713
519	1851	1709
520	1854	1705
521	1857	1700
522	1863	1699
523	1868	1697
524	1872	1694
525	1877	1692
526	1880	1687
527	1884	1684
528	1888	1681
529	1892	1678
530	1898	1676
531	1912	1681
532	1975	1730
533	1996	1742
534	2000	1738
535	2003	1734
536	2007	1730
537	2011	1727
538	2014	1723
539	2018	1719
540	2022	1715
541	2059	1740
542	2063	1736
543	2075	1740
544	2130	1778
545	2137	1777
546	2139	1772
547	2141	1766
548	2144	1761
549	2148	1757
550	2160	1760
551	2165	1757
552	2170	1754
553	2175	1751
554	2179	1747
555	2183	1743
556	2187	1739
557	2191	1736
558	2197	1733
559	2203	1731
560	2219	1737
561	2223	1733
562	2225	1727
563	2230	1724
564	2232	1718
565	2237	1715
566	2241	1711
567	2243	1706
568	2245	1700
569	2251	1698
570	2254	1694
571	2260	1691
572	2265	1688
573	2301	1708
574	2307	1705
575	2311	1701
576	2313	1696
577	2317	1691
578	2320	1687
579	2324	1683
580	2328	1679
581	2332	1675
582	2335	1670
583	2339	1666
584	2343	1662
585	2347	1658
586	2355	1657
587	2360	1653
588	2367	1651
589	2394	1663
590	2397	1659
591	2401	1654
592	2404	1650
593	2407	1645
594	2412	1641
595	2415	1637
596	2419	1633
597	2422	1628
598	2424	1623
599	2426	1617
600	2428	1611
601	2429	1606
602	2431	1600
603	2433	1595
604	2436	1590
605	2476	1609
606	2481	1606
607	2485	1602
608	2490	1598
609	2496	1595
610	2498	1590
611	2500	1585
612	2504	1580
613	2506	1575
614	2511	1571
615	2512	1566
616	2517	1562
617	2520	1558
618	2525	1554
619	2528	1549
620	2534	1546
621	2547	1548
622	2549	1542
623	2551	1537
624	2554	1532
625	2558	1528
626	2562	1524
627	2565	1519
628	2579	1521
629	2584	1518
630	2617	1530
631	2621	1526
632	2624	1521
633	2625	1515
634	2627	1510
635	2629	1505
636	2633	1500
637	2638	1497
638	2659	1502
639	2663	1498
640	2690	1506
641	2695	1502
642	2698	1498
643	2703	1494
644	2707	1490
645	2710	1485
646	2715	1481
647	2720	1477
648	2724	1473
649	2727	1468
650	2731	1464
651	2734	1459
652	2740	1456
653	2749	1454
654	2754	1450
655	2773	1454
656	2791	1457
657	2858	1485
658	2867	1483
659	2943	1516
660	2950	1512
661	2954	1508
662	2958	1503
663	2963	1499
664	2967	1494
665	2971	1489
666	2999	1497
667	3004	1493
668	3009	1488
669	3014	1484
670	3018	1480
671	3022	1475
672	3027	1470
673	3029	1465
674	3031	1459
675	3037	1455
676	3043	1452
677	3047	1447
678	3054	1443
679	3058	1439
680	3061	1434
681	3065	1429
682	3071	1425
683	3077	1421
684	3083	1417
685	3087	1413
686	3091	1408
687	3094	1403
688	3099	1399
689	3105	1395
690	3109	1390
691	3114	1386
692	3119	1381
693	3124	1377
694	3127	1372
695	3132	1368
696	3153	1370
697	3161	1367
698	3167	1364
699	3171	1359
700	3177	1355
701	3183	1351
702	3192	1348
703	3197	1344
704	3202	1340
705	3208	1336
706	3218	1333
707	3224	1330
708	3290	1350
709	3295	1346
710	3299	1341
711	3302	1335
712	3307	1331
713	3310	1326
714	3313	1320
715	3318	1316
716	3321	1310
717	3327	1306
718	3332	1302
719	3338	1298
720	3342	1293
721	3402	1309
722	3406	1304
723	3409	1299
724	3411	1294
725	3413	1288
726	3414	1282
727	3416	1276
728	3421	1271
729	3425	1266
730	3428	1261
731	3432	1256
732	3436	1251
733	3439	1246
734	3448	1243
735	3455	1239
736	3465	1236
737	3470	1231
738	3474	1227
739	3477	1221
740	3479	1216
741	3503	1218
742	3590	1242
743	3595	1237
744	3600	1232
745	3608	1228
746	3617	1225
747	3626	1221
748	3631	1216
749	3683	1227
750	3689	1223
751	3693	1217
752	3696	1212
753	3700	1207
754	3704	1202
755	3708	1196
756	3712	1191
757	3716	1186
758	3720	1181
759	3724	1176
760	3728	1171
761	3732	1165
762	3735	1160
763	3740	1155
764	3745	1150
765	3763	1149
766	3767	1144
767	3769	1138
768	3770	1132
769	3772	1126
770	3776	1121
771	3781	1116
772	3811	1119
773	3819	1115
774	3830	1112
775	3846	1110
776	3851	1105
777	3854	1099
778	3856	1093
779	3857	1088
780	3861	1082
781	3864	1077
782	3869	1072
783	3873	1067
784	3887	1064
785	3906	1063
786	3909	1057
787	3911	1052
788	3915	1047
789	3919	1041
790	3921	1036
791	3923	1030
792	3927	1025
793	3929	1019
794	3930	1013
795	3932	1007
796	3935	1002
797	3937	996
798	3940	991
799	3943	985
800	3946	980
801	3949	975
802	3953	969
803	3957	964
804	3960	959
805	3964	954
806	3967	948
807	3973	944
808	3978	939
809	3981	934
810	3985	928
811	3989	923
812	3992	918
813	3995	913
814	4017	911
815	4020	906
816	4024	901
817	4027	896
818	4031	890
819	4033	885
820	4035	879
821	4037	874
822	4040	868
823	4043	863
824	4045	858
825	4047	852
826	4048	846
827	4050	841
828	4052	835
829	4053	830
830	4055	824
831	4058	819
832	4060	814
833	4064	808
834	4067	803
835	4070	798
836	4073	793
837	4077	788
838	4080	783
839	4085	778
840	4087	772
841	4091	767
842	4093	762
843	4095	757
844	4099	751
845	4102	746
846	4105	741
847	4108	736
848	4112	731
849	4114	726
850	4120	721
851	4123	716
852	4127	711
853	4133	706
854	4137	701
855	4142	696
856	4150	692
857	4155	687
858	4168	684
859	4173	679
860	4176	674
861	4180	669
862	4182	663
863	4184	658
864	4188	653
865	4190	648
866	4212	646
867	4214	640
868	4217	635
869	4221	630
870	4224	625
871	4226	620
872	4228	615
873	4229	609
874	4231	604
875	4233	599
876	4237	594
877	4240	589
878	4244	584
879	4248	579
880	4253	574
881	4257	569
882	4275	566
883	4278	561
884	4289	557
885	4292	552
886	4296	547
887	4300	542
888	4303	537
889	4307	532
890	4311	527
891	4315	522
892	4318	517
893	4321	512
894	4325	507
895	4329	502
896	4354	500
897	4365	495
898	4369	490
899	4400	488
900	4403	483
901	4419	480
902	4450	478
903	4453	472
904	4456	467
905	4458	462
906	4460	457
907	4462	452
908	4465	447
909	4469	441
910	4473	437
911	4476	431
912	4481	427
913	4484	421
914	4488	416
915	4492	412
916	4500	407
917	4505	402
918	4509	397
919	4512	392
920	4516	387
921	4519	382
922	4523	377
923	4526	372
924	4528	367
925	4530	362
926	4531	356
927	4533	351
928	4535	346
929	4539	341
930	4542	336
931	4543	331
932	4545	326
933	4548	321
934	4550	316
935	4554	311
936	4558	306
937	4562	301
938	4565	296
939	4569	291
940	4571	286
941	4572	281
942	4574	276
943	4576	271
944	4579	266
945	4582	261
946	4585	256
947	4587	251
948	4589	246
949	4591	241
950	4593	236
951	4595	231
952	4599	226
953	4603	221
954	4610	217
955	4616	212
956	4621	207
957	4625	202
958	4631	198
959	4639	193
960	4645	188
961	4649	183
962	4653	178
963	4656	173
964	4660	169
965	4663	164
966	4666	159
967	4669	154
968	4674	149
969	4679	144
970	4682	139
971	4686	134
972	4688	130
973	4690	125
974	4693	120
975	4697	115
976	4701	110
977	4705	105
978	4708	101
979	4712	96
980	4715	91
981	4737	86
982	4764	82
983	4781	77
984	4787	72
985	4790	68
986	4795	63
987	4803	58
988	4810	53
989	4812	48
990	4815	43
991	4819	38
992	4822	33
993	4825	29
994	4848	24
995	4876	19
996	4881	14
997	4892	9
998	4895	4
999	4900	0
