iter	MAE
213	30.09851835
214	29.90241452
215	29.76290465
216	29.66166459
217	29.47710719
218	29.15120578
219	28.72385734
220	28.55267179
221	28.23256128
222	27.95112172
223	27.61914314
224	27.14980618
225	26.8696137
226	26.77882711
227	26.68754491
228	26.53179496
229	26.32060559
230	26.11850251
231	25.93903083
232	25.64161701
233	25.50501638
234	25.42505039
235	25.27076027
236	25.10055236
237	24.9996883
238	24.87058398
239	24.6559423
240	24.47355751
241	24.38926914
242	24.02367324
243	23.83766485
244	23.74183766
245	23.59013761
246	23.28118626
247	22.84560136
248	22.6957908
249	22.49843566
250	22.1797258
251	21.91857871
252	21.74881347
253	21.65805957
254	21.53304829
255	21.35511515
256	21.21440076
257	21.01895196
258	20.86674017
259	20.54003382
260	20.44286162
261	20.38107826
262	20.20782066
263	20.06992613
264	19.92723997
265	19.61631619
266	19.29342456
267	19.04002666
268	18.91885619
269	18.87791138
270	18.60367252
271	18.37511892
272	18.33365951
273	18.09036414
274	17.99368834
275	17.9254624
276	17.83676223
277	17.7899597
278	17.73162469
279	17.71798218
280	17.66887744
281	17.59577574
282	17.50606045
283	17.40010941
284	17.34632462
285	17.00960081
286	16.89553097
287	16.79314282
288	16.66999444
289	16.5629084
290	16.44515961
291	16.34618613
292	16.22223057
293	16.12061227
294	15.99602681
295	15.93163121
296	15.85400068
297	15.71023068
298	15.5710614
299	15.5070324
300	15.3807609
301	15.32324272
302	15.10390999
303	14.94489603
304	14.86827155
305	14.71568174
306	14.64420731
307	14.62317384
308	14.56477196
309	14.47672035
310	14.3990582
311	14.29617215
312	14.14684325
313	14.08672688
314	14.01953235
315	13.99458345
316	13.84234697
317	13.82045233
318	13.51099299
319	13.48464015
320	13.42201367
321	13.40513405
322	13.35448536
323	13.30516894
324	13.24676768
325	13.12564644
326	12.87258646
327	12.71685838
328	12.60261033
329	12.45572042
330	12.4096562
331	12.33347161
332	12.30328987
333	12.2685385
334	12.24319038
335	12.22556038
336	12.20477249
337	12.19156466
338	12.06994243
339	12.04393084
340	11.98865896
341	11.94133276
342	11.88627192
343	11.84316363
344	11.8244679
345	11.80264197
346	11.78167187
347	11.65214938
348	11.59699816
349	11.56389148
350	11.48866483
351	11.44759154
352	11.40045873
353	11.17924185
354	11.13310498
355	10.93547561
356	10.89253651
357	10.80808583
358	10.72616866
359	10.6465181
360	10.56944315
361	10.49468045
362	10.42197633
363	10.35157875
364	10.30393016
365	10.22426789
366	10.19509829
367	9.995164827
368	9.981885635
369	9.963228205
370	9.920480568
371	9.894380725
372	9.885994243
373	9.719747616
374	9.620407237
375	9.596718647
376	9.569984411
377	9.555550692
378	9.547529671
379	9.536803499
380	9.458256972
381	9.29746
382	9.200066231
383	9.185357513
384	9.16970331
385	9.159818256
386	8.917102585
387	8.900547338
388	8.884488748
389	8.868911915
390	8.853917206
391	8.844476543
392	8.827666031
393	8.745824116
394	8.66643746
395	8.589432402
396	8.514741052
397	8.507305131
398	8.437714559
399	8.265671789
400	8.11747066
401	8.1158128
402	8.111948099
403	8.095169562
404	8.072133483
405	8.065516899
406	8.053199706
407	7.981691059
408	7.949263447
409	7.917808663
410	7.887297523
411	7.857701717
412	7.828993784
413	7.803873866
414	7.787721094
415	7.615543554
416	7.604336903
417	7.589369102
418	7.560671948
419	7.532964509
420	7.519832582
421	7.514569635
422	7.319723305
423	7.172131854
424	7.154479657
425	7.137357026
426	7.120878502
427	7.053317908
428	6.911571189
429	6.851038488
430	6.781870599
431	6.64876234
432	6.639547017
433	6.615853729
434	6.608318423
435	6.59732983
436	6.459021831
437	6.339138498
438	6.332832675
439	6.19879713
440	6.191583292
441	6.078998746
442	6.029181877
443	6.028137576
444	5.8746275
445	5.801921988
446	5.74403366
447	5.672605526
448	5.6633556
449	5.651161187
450	5.547114757
451	5.541401342
452	5.528056896
453	5.513185799
454	5.501850681
455	5.356068935
456	5.348609881
457	5.343613469
458	5.296053085
459	5.290278448
460	5.284677196
461	5.275433255
462	5.177677826
463	5.174877413
464	5.069684344
465	5.061095485
466	5.059907695
467	5.045736488
468	4.949539428
469	4.94607277
470	4.855819641
471	4.766365975
472	4.761080969
473	4.654706554
474	4.56940205
475	4.567266837
476	4.558844487
477	4.518329428
478	4.438951318
479	4.396220838
480	4.385952481
481	4.326921594
482	4.323122027
483	4.314904821
484	4.2936216
485	4.288651917
486	4.282693097
487	4.276951664
488	4.23733978
489	4.232967521
490	4.228592011
491	4.225494119
492	4.174952946
493	4.172545379
494	4.162411452
495	4.160016876
496	4.152445965
497	4.076117861
498	4.061536911
499	3.988491858
500	3.952071617
501	3.914587124
502	3.911054297
503	3.878526361
504	3.84700485
505	3.839889319
506	3.737442438
507	3.734941696
508	3.72747647
509	3.725053071
510	3.723819992
511	3.722630375
512	3.721432281
513	3.718694347
514	3.647804398
515	3.60909765
516	3.604150716
517	3.592570989
518	3.58519021
519	3.516438627
520	3.423471938
521	3.332375858
522	3.245289006
523	3.183625129
524	3.183198833
525	3.182763348
526	3.155087631
527	3.152260769
528	3.147920786
529	3.090772082
530	3.089140019
531	3.057252692
532	3.026327357
533	3.024609235
534	2.999882051
535	2.997017003
536	2.996508663
537	2.973463466
538	2.913449695
539	2.911247603
540	2.854928045
541	2.800323617
542	2.726792327
543	2.724795209
544	2.674753984
545	2.620652453
546	2.617712775
547	2.61471328
548	2.613410046
549	2.60773701
550	2.603087188
551	2.601585695
552	2.595278212
553	2.594929028
554	2.592943874
555	2.59207478
556	2.524007111
557	2.474723183
558	2.47324458
559	2.471558386
560	2.469940235
561	2.44941259
562	2.428140594
563	2.423604785
564	2.378066853
565	2.375921411
566	2.332543399
567	2.313755894
568	2.313057243
569	2.310905327
570	2.305476415
571	2.304429442
572	2.302119083
573	2.299760283
574	2.297456743
575	2.278203681
576	2.271883049
577	2.265752351
578	2.247203195
579	2.242824097
580	2.224911687
581	2.206256763
582	2.185177723
583	2.182191148
584	2.161784158
585	2.161087504
586	2.154513537
587	2.137481458
588	2.121409554
589	2.119563127
590	2.118529772
591	2.064313813
592	2.049118678
593	1.994184161
594	1.940897677
595	1.889209789
596	1.839072538
597	1.790439403
598	1.743265263
599	1.697506349
600	1.653122165
601	1.652030307
602	1.650710964
603	1.646735735
604	1.645394946
605	1.644094381
606	1.642832833
607	1.641609386
608	1.640221436
609	1.639205048
610	1.634201771
611	1.633397439
612	1.62230682
613	1.61010857
614	1.605582019
615	1.605287006
616	1.604196626
617	1.602705538
618	1.602391462
619	1.568790864
620	1.568609395
621	1.525619562
622	1.525401039
623	1.509086545
624	1.477071825
625	1.446486461
626	1.436952557
627	1.427243565
628	1.426378936
629	1.425535464
630	1.415689282
631	1.406135988
632	1.370111493
633	1.358541584
634	1.350061712
635	1.348993755
636	1.337426055
637	1.329311082
638	1.328477934
639	1.320747649
640	1.319594899
641	1.318338734
642	1.317901588
643	1.316847028
644	1.315916355
645	1.315013601
646	1.31413793
647	1.313315263
648	1.312207572
649	1.27871237
650	1.277796142
651	1.277209174
652	1.276639815
653	1.276087536
654	1.275551826
655	1.275032191
656	1.267747234
657	1.266791618
658	1.265589288
659	1.264423028
660	1.263291851
661	1.237437286
662	1.236911838
663	1.236107716
664	1.211028305
665	1.186671043
666	1.162810214
667	1.13336153
668	1.104805505
669	1.104125509
670	1.103507533
671	1.099400415
672	1.098422841
673	1.097839095
674	1.097317014
675	1.075792722
676	1.055213112
677	1.035275346
678	1.034869161
679	1.03418013
680	1.014850301
681	1.014438347
682	1.0108771
683	1.010629192
684	1.00987904
685	1.009288853
686	0.9814896047
687	0.9810066219
688	0.9749388279
689	0.9690025314
690	0.9452096808
691	0.9221320729
692	0.9215614139
693	0.9043318918
694	0.8982233763
695	0.8814307751
696	0.8808600081
697	0.8802471889
698	0.8794557395
699	0.8786808409
700	0.87484532
701	0.8741324264
702	0.8736811853
703	0.8681222095
704	0.8610616158
705	0.8445772829
706	0.8380488979
707	0.8326118526
708	0.827861609
709	0.8120922155
710	0.8070227743
711	0.8063353816
712	0.8058738454
713	0.803731499
714	0.803126747
715	0.8018949746
716	0.8009983759
717	0.8003795602
718	0.7997793916
719	0.7991982792
720	0.7986681889
721	0.7981195205
722	0.7976352159
723	0.7969253101
724	0.7920107142
725	0.7872435564
726	0.7826196683
727	0.782361411
728	0.7820536919
729	0.7817406485
730	0.7814019829
731	0.78108796
732	0.7779528508
733	0.7771954351
734	0.7764607418
735	0.7757480893
736	0.775061418
737	0.7748815855
738	0.7560815619
739	0.7557232968
740	0.7553306728
741	0.7549823645
742	0.7545400312
743	0.7543235638
744	0.7462177251
745	0.7314771212
746	0.7311162159
747	0.7307843947
748	0.7305229988
749	0.7303815844
750	0.7125141576
751	0.6952283096
752	0.681849204
753	0.6815661778
754	0.6812229236
755	0.6807898248
756	0.6803697189
757	0.6799622162
758	0.6795721466
759	0.6792776272
760	0.67899163
761	0.6787307828
762	0.6784547359
763	0.6780610537
764	0.6776791819
765	0.6773087663
766	0.6769494632
767	0.6766014581
768	0.6638874112
769	0.663665953
770	0.6633898279
771	0.658759794
772	0.6584380197
773	0.6556476582
774	0.6555245311
775	0.6532005488
776	0.653040693
777	0.6527389235
778	0.6526276855
779	0.6525538236
780	0.6523764164
781	0.6519450484
782	0.6362139688
783	0.6360120518
784	0.6358430523
785	0.6357019933
786	0.6355100781
787	0.6236311859
788	0.6121667358
789	0.5986727545
790	0.5981289318
791	0.5977270433
792	0.5974879573
793	0.5971068493
794	0.5861868775
795	0.5837463082
796	0.5801411347
797	0.5663121507
798	0.5650024104
799	0.5648522219
800	0.5643419644
801	0.5541693167
802	0.5526821348
803	0.5493373476
804	0.5492549835
805	0.54896109
806	0.5469168643
807	0.5467996851
808	0.5317124145
809	0.5315525054
810	0.53129954
811	0.5215711736
812	0.5211825297
813	0.5087576069
814	0.5085392991
815	0.5082225018
816	0.4969343154
817	0.4922411331
818	0.4921275089
819	0.4918988055
820	0.491875082
821	0.491803116
822	0.491733309
823	0.4916655962
824	0.4915999148
825	0.4915370631
826	0.4913302896
827	0.4911170601
828	0.4871858106
829	0.4784328337
830	0.4781450475
831	0.4657137592
832	0.4655679487
833	0.4643676684
834	0.4642399525
835	0.4639295717
836	0.4609503381
837	0.4579770583
838	0.4551418134
839	0.4549205245
840	0.4547727519
841	0.4546653763
842	0.454469988
843	0.4542631902
844	0.4541747101
845	0.4460967933
846	0.4354662876
847	0.4250616137
848	0.4168334361
849	0.416726086
850	0.412181414
851	0.4070407088
852	0.3956281059
853	0.3887604612
854	0.3885445217
855	0.3884327447
856	0.3817206747
857	0.3783493961
858	0.3741254929
859	0.3630189127
860	0.3627530772
861	0.3610646772
862	0.3608659383
863	0.3605801301
864	0.3604082925
865	0.3602208211
866	0.3600124004
867	0.3598117566
868	0.3512782073
869	0.3510569052
870	0.3509971205
871	0.350804263
872	0.350599409
873	0.3504637567
874	0.3482500439
875	0.3467184245
876	0.3466091493
877	0.3465037603
878	0.3463979703
879	0.338311401
880	0.3315893845
881	0.3238181573
882	0.3235642415
883	0.3161266802
884	0.3134879793
885	0.3127398495
886	0.312576056
887	0.3120869627
888	0.3119061574
889	0.3093736667
890	0.3091623131
891	0.3076481004
892	0.3062024
893	0.3048016249
894	0.3046873655
895	0.3045333367
896	0.3025960293
897	0.2993780894
898	0.2940197873
899	0.291709723
900	0.2915924435
901	0.2913689716
902	0.2911610791
903	0.2909431763
904	0.2888272866
905	0.2836301564
906	0.2834717215
907	0.2816630399
908	0.2815801203
909	0.2815130333
910	0.2801757281
911	0.2800014069
912	0.2798540628
913	0.2797229207
914	0.277909313
915	0.2760551829
916	0.2759414155
917	0.2758542387
918	0.2757686556
919	0.2755912663
920	0.2742557264
921	0.2741760483
922	0.2740235296
923	0.2733727118
924	0.2717693945
925	0.2702212251
926	0.269973981
927	0.2698791762
928	0.2697613316
929	0.268839981
930	0.2674567261
931	0.267242833
932	0.2670569946
933	0.2654809144
934	0.2640039581
935	0.2637891384
936	0.2629622772
937	0.262825961
938	0.2613086786
939	0.2598541521
940	0.2592782912
941	0.2587197061
942	0.2581778786
943	0.2576512619
944	0.2571414564
945	0.2566407384
946	0.2561760232
947	0.2560519334
948	0.2559322088
949	0.2558499525
950	0.2556599271
951	0.2554652113
952	0.2538523913
953	0.247749876
954	0.246380778
955	0.2461986191
956	0.2460663611
957	0.2459484049
958	0.245722841
959	0.2456262813
960	0.2455129326
961	0.2407767723
962	0.2405799581
963	0.2404714394
964	0.2403662043
965	0.2402635661
966	0.2401679151
967	0.2400724385
968	0.239898537
969	0.2397378238
970	0.238435215
971	0.2381569271
972	0.2378896616
973	0.2321504563
974	0.2319968482
975	0.2264445869
976	0.2239126295
977	0.2237501364
978	0.2225812222
979	0.2172363695
980	0.2171538096
981	0.2170509096
982	0.2169601869
983	0.2159191322
984	0.2158520899
985	0.215796375
986	0.2156306643
987	0.2112413784
988	0.210169707
989	0.2100777249
990	0.2099885024
991	0.2099019626
992	0.2097855389
993	0.2077392705
994	0.2025718821
995	0.1984581461
996	0.1973072859
997	0.1954158384
998	0.1953082633
999	0.1942767541
