iter	Passed	Remaining
423	1999	2715
424	2003	2710
425	2007	2704
426	2011	2699
427	2015	2693
428	2020	2689
429	2024	2683
430	2029	2678
431	2033	2673
432	2037	2668
433	2041	2662
434	2045	2657
435	2049	2651
436	2053	2645
437	2057	2640
438	2061	2634
439	2065	2629
440	2070	2623
441	2074	2618
442	2078	2613
443	2082	2607
444	2086	2602
445	2090	2596
446	2094	2591
447	2098	2586
448	2103	2580
449	2107	2575
450	2111	2570
451	2115	2564
452	2119	2559
453	2123	2553
454	2127	2548
455	2132	2543
456	2135	2537
457	2139	2532
458	2144	2527
459	2148	2522
460	2153	2517
461	2157	2511
462	2161	2506
463	2165	2501
464	2169	2496
465	2173	2491
466	2178	2486
467	2182	2481
468	2186	2475
469	2190	2470
470	2195	2465
471	2199	2460
472	2203	2455
473	2208	2450
474	2213	2446
475	2217	2441
476	2222	2436
477	2226	2431
478	2231	2427
479	2235	2422
480	2240	2417
481	2245	2412
482	2249	2408
483	2254	2403
484	2258	2398
485	2262	2392
486	2267	2388
487	2271	2383
488	2276	2378
489	2280	2373
490	2284	2368
491	2288	2363
492	2293	2358
493	2297	2353
494	2301	2347
495	2305	2342
496	2309	2336
497	2313	2332
498	2317	2326
499	2321	2321
500	2325	2316
501	2329	2311
502	2333	2306
503	2338	2301
504	2342	2296
505	2346	2291
506	2350	2286
507	2355	2280
508	2359	2275
509	2363	2270
510	2367	2265
511	2371	2260
512	2376	2255
513	2380	2250
514	2384	2245
515	2388	2240
516	2393	2235
517	2397	2230
518	2401	2225
519	2405	2220
520	2409	2215
521	2413	2210
522	2417	2205
523	2421	2200
524	2426	2194
525	2430	2189
526	2434	2184
527	2438	2179
528	2442	2174
529	2446	2169
530	2451	2165
531	2456	2160
532	2461	2156
533	2466	2152
534	2470	2147
535	2474	2142
536	2479	2137
537	2485	2134
538	2489	2129
539	2493	2124
540	2498	2119
541	2503	2115
542	2507	2110
543	2511	2105
544	2517	2101
545	2521	2096
546	2525	2091
547	2531	2087
548	2535	2083
549	2539	2078
550	2544	2073
551	2548	2068
552	2552	2063
553	2556	2058
554	2560	2053
555	2565	2048
556	2569	2043
557	2573	2038
558	2578	2034
559	2585	2031
560	2589	2025
561	2595	2022
562	2601	2019
563	2607	2015
564	2612	2011
565	2617	2007
566	2622	2002
567	2628	1998
568	2634	1995
569	2641	1992
570	2647	1989
571	2652	1984
572	2657	1980
573	2662	1975
574	2665	1970
575	2670	1965
576	2673	1960
577	2677	1954
578	2680	1948
579	2683	1943
580	2688	1938
581	2691	1932
582	2694	1927
583	2697	1921
584	2702	1916
585	2705	1911
586	2708	1905
587	2711	1900
588	2715	1894
589	2719	1889
590	2722	1884
591	2725	1878
592	2728	1872
593	2732	1867
594	2735	1862
595	2739	1856
596	2742	1851
597	2745	1845
598	2752	1842
599	2758	1839
600	2764	1835
601	2769	1831
602	2774	1826
603	2779	1822
604	2784	1818
605	2789	1813
606	2793	1808
607	2798	1804
608	2802	1799
609	2806	1794
610	2811	1789
611	2816	1785
612	2820	1780
613	2825	1775
614	2829	1771
615	2833	1766
616	2837	1761
617	2842	1756
618	2846	1752
619	2851	1747
620	2855	1742
621	2860	1738
622	2864	1733
623	2868	1728
624	2872	1723
625	2877	1719
626	2881	1714
627	2885	1709
628	2890	1704
629	2894	1700
630	2898	1695
631	2902	1690
632	2907	1685
633	2911	1680
634	2915	1676
635	2919	1671
636	2924	1666
637	2928	1661
638	2932	1656
639	2937	1652
640	2941	1647
641	2946	1642
642	2950	1638
643	2954	1633
644	2958	1628
645	2963	1623
646	2967	1619
647	2971	1614
648	2975	1609
649	2980	1604
650	2984	1600
651	2988	1595
652	2992	1590
653	2996	1585
654	3000	1580
655	3004	1575
656	3009	1570
657	3013	1566
658	3017	1561
659	3021	1556
660	3025	1551
661	3029	1547
662	3033	1542
663	3037	1537
664	3041	1532
665	3045	1527
666	3049	1522
667	3053	1517
668	3058	1513
669	3062	1508
670	3066	1503
671	3070	1498
672	3074	1493
673	3078	1489
674	3083	1484
675	3087	1479
676	3091	1474
677	3095	1470
678	3099	1465
679	3104	1460
680	3107	1455
681	3112	1451
682	3116	1446
683	3120	1441
684	3125	1437
685	3129	1432
686	3133	1427
687	3137	1422
688	3141	1418
689	3145	1413
690	3150	1408
691	3154	1403
692	3158	1399
693	3162	1394
694	3166	1389
695	3170	1384
696	3174	1380
697	3178	1375
698	3183	1370
699	3187	1366
700	3191	1361
701	3196	1356
702	3200	1352
703	3204	1347
704	3208	1342
705	3212	1337
706	3217	1333
707	3221	1328
708	3225	1324
709	3230	1319
710	3234	1314
711	3238	1310
712	3243	1305
713	3248	1301
714	3253	1296
715	3258	1292
716	3262	1287
717	3267	1283
718	3271	1278
719	3277	1274
720	3281	1269
721	3286	1265
722	3291	1260
723	3295	1256
724	3300	1251
725	3304	1247
726	3308	1242
727	3313	1237
728	3318	1233
729	3322	1228
730	3326	1224
731	3330	1219
732	3336	1215
733	3340	1210
734	3344	1205
735	3349	1201
736	3354	1197
737	3358	1192
738	3363	1187
739	3367	1183
740	3372	1178
741	3376	1174
742	3381	1169
743	3386	1165
744	3390	1160
745	3395	1155
746	3399	1151
747	3404	1147
748	3409	1142
749	3414	1138
750	3419	1133
751	3423	1128
752	3427	1124
753	3432	1119
754	3436	1115
755	3441	1110
756	3446	1106
757	3450	1101
758	3454	1097
759	3460	1092
760	3464	1088
761	3468	1083
762	3473	1078
763	3477	1074
764	3481	1069
765	3486	1064
766	3491	1060
767	3495	1055
768	3499	1051
769	3503	1046
770	3508	1041
771	3512	1037
772	3516	1032
773	3520	1028
774	3525	1023
775	3529	1018
776	3533	1014
777	3537	1009
778	3541	1004
779	3546	1000
780	3550	995
781	3554	990
782	3558	986
783	3563	981
784	3567	977
785	3571	972
786	3575	967
787	3579	963
788	3583	958
789	3588	953
790	3592	949
791	3597	944
792	3601	940
793	3605	935
794	3610	931
795	3614	926
796	3618	921
797	3622	917
798	3626	912
799	3631	907
800	3635	903
801	3639	898
802	3643	893
803	3647	889
804	3651	884
805	3655	879
806	3659	875
807	3664	870
808	3668	866
809	3672	861
810	3676	856
811	3680	852
812	3684	847
813	3688	842
814	3692	838
815	3696	833
816	3701	829
817	3705	824
818	3709	819
819	3713	815
820	3717	810
821	3721	805
822	3726	801
823	3730	796
824	3734	792
825	3738	787
826	3742	782
827	3746	778
828	3750	773
829	3755	769
830	3759	764
831	3763	759
832	3767	755
833	3771	750
834	3776	746
835	3780	741
836	3784	737
837	3788	732
838	3793	727
839	3797	723
840	3802	718
841	3807	714
842	3811	709
843	3815	705
844	3820	700
845	3825	696
846	3830	691
847	3834	687
848	3839	682
849	3843	678
850	3848	673
851	3852	669
852	3857	664
853	3862	660
854	3866	655
855	3871	651
856	3875	646
857	3880	642
858	3885	637
859	3889	633
860	3894	628
861	3899	624
862	3903	619
863	3908	615
864	3913	610
865	3917	606
866	3922	601
867	3926	597
868	3931	592
869	3936	588
870	3940	583
871	3945	579
872	3950	574
873	3955	570
874	3959	565
875	3964	561
876	3968	556
877	3972	552
878	3977	547
879	3981	542
880	3986	538
881	3991	533
882	3995	529
883	4000	524
884	4004	520
885	4008	515
886	4012	511
887	4017	506
888	4021	502
889	4025	497
890	4029	493
891	4034	488
892	4038	483
893	4042	479
894	4046	474
895	4050	470
896	4055	465
897	4059	461
898	4064	456
899	4068	452
900	4073	447
901	4077	443
902	4081	438
903	4085	433
904	4089	429
905	4093	424
906	4097	420
907	4101	415
908	4106	411
909	4110	406
910	4114	401
911	4118	397
912	4122	392
913	4127	388
914	4131	383
915	4135	379
916	4139	374
917	4143	370
918	4147	365
919	4152	361
920	4156	356
921	4160	351
922	4164	347
923	4168	342
924	4173	338
925	4177	333
926	4181	329
927	4185	324
928	4189	320
929	4193	315
930	4197	311
931	4201	306
932	4206	302
933	4210	297
934	4214	292
935	4218	288
936	4222	283
937	4226	279
938	4231	274
939	4235	270
940	4239	265
941	4243	261
942	4247	256
943	4251	252
944	4256	247
945	4260	243
946	4264	238
947	4268	234
948	4272	229
949	4276	225
950	4280	220
951	4284	216
952	4289	211
953	4293	207
954	4297	202
955	4301	197
956	4305	193
957	4309	188
958	4313	184
959	4318	179
960	4322	175
961	4326	170
962	4330	166
963	4335	161
964	4340	157
965	4345	152
966	4349	148
967	4354	143
968	4359	139
969	4364	134
970	4369	130
971	4373	125
972	4378	121
973	4383	117
974	4388	112
975	4393	108
976	4398	103
977	4402	99
978	4407	94
979	4412	90
980	4417	85
981	4422	81
982	4427	76
983	4432	72
984	4437	67
985	4442	63
986	4446	58
987	4451	54
988	4456	49
989	4461	45
990	4466	40
991	4470	36
992	4475	31
993	4480	27
994	4485	22
995	4490	18
996	4495	13
997	4500	9
998	4504	4
999	4510	0
