도로명주소,총인구수,세대당_인구,남/여비율,남/여_0~19세,남/여_20~39세,남/여_40~69세,남/여_70세이상,0~19세_비율,20~39세_비율,40~69세_비율,70세이상_비율
대전광역시 동구 산내로1257번길 40,20849.0,2.45,1.01,1.860282574568289,1.0892945239269858,1.0296967144060658,0.6911966987620357,0.21670104081730537,0.20312724830927142,0.4622284042400115,0.11794330663341167
대전광역시 동구 계족로 135,15024.0,2.34,1.0,2.2542372881355934,1.0947075208913648,1.003866745984533,0.6946859903381642,0.1845713525026624,0.25026624068157616,0.44841586794462196,0.1167465388711395
대전광역시 유성구 와룡로136번길 75,27765.0,2.34,1.05,1.9146757679180888,1.203083466241361,1.0469411964073885,0.5490039840637451,0.19643435980551052,0.29850531244372414,0.43504412029533585,0.0700162074554295
경기도 동두천시 중앙로 41,25372.0,2.33,0.97,1.753319357092942,1.0911492734478203,0.9844632768361582,0.6402753872633391,0.1947422355352357,0.24956645120605392,0.44300804035945135,0.11268327289925903
강원도 동해시 해맞이길 215,3130.0,1.72,0.98,1.9452054794520548,1.2345679012345678,1.1316489361702127,0.6533575317604355,0.08115015974440895,0.11565495207667732,0.5121405750798722,0.2910543130990415
강원도 동해시 평릉1길 37,30441.0,2.26,0.99,1.8518057285180574,1.233204134366925,0.9392345126923582,0.7283511269276394,0.19279918530928683,0.22712788673171053,0.48434676916001446,0.0957261587989882
전라남도 목포시 당가두로38번길 11,14347.0,2.413333333333333,0.9566666666666667,1.7840909090909092,1.021630615640599,0.9486971509682652,0.657142857142857,0.24413930903092398,0.2540600822471597,0.44655096303524544,0.05524964568667085
전라남도 목포시 관해로5번길 29,13833.0,2.445,0.97,1.7704569606801275,1.074956822107081,0.9403125,0.7104938271604938,0.23386105689293718,0.21712571387262344,0.4488541892575725,0.10015903997686691
충청남도 보령시 지장골길 37,14224.0,2.12,1.02,1.7845934379457917,1.2902072909220872,1.0026849642004774,0.7123287671232876,0.17097862767154107,0.22525309336332958,0.4719488188976378,0.13181946006749157
부산광역시 기장군 기장읍 소정안길 68,52662.0,2.08,0.95,1.8662175168431183,1.1224563299117594,0.9532703213610586,0.6371226718047527,0.14046181307204436,0.22380464091754965,0.4905244768523793,0.14520906915802667
전라북도 부안군 부안읍 부풍로 122,20918.0,2.14,0.96,1.8416815742397137,1.0958835341365463,0.9836167565325591,0.6395526182003051,0.18897600152978297,0.19958887082895113,0.45726168849794435,0.15417343914332154
경기도 부천시 여월로 65,83045.0,2.3,1.0,1.7775030902348579,1.1284447870495278,1.0082284607938043,0.6455496348924413,0.13399963875007526,0.26598831958576674,0.4996086459148654,0.10040339574929255
경상남도 사천시 용강길 37,15428.0,2.12,0.95,1.6749688667496887,1.197003745318352,0.9458312531203196,0.598310291858679,0.1697562872698989,0.19010889292196007,0.5052501944516463,0.13488462535649468
경상남도 사천시 사남면 조동길 60,15466.0,2.34,1.09,1.999018645731109,1.312883435582822,1.1197743861977438,0.5842956120092379,0.2544290702185439,0.24376050691840165,0.4130997025733868,0.08871072028966766
서울특별시 관악구 난곡로 63,22324.909090909092,1.7863636363636362,1.080909090909091,1.8072365302575446,1.1820281715657412,1.064401894173358,0.7983772819472615,0.09102755177665388,0.3923623836399618,0.4083005529901374,0.10830951159324684
충청남도 서천군 서천읍 사곡로 17,13461.0,2.21,0.95,1.7894736842105263,1.1199278629395852,0.9708646616541353,0.6954350927246791,0.18141297080454646,0.17465270039373004,0.46735012257633163,0.17658420622539187
경기도 성남시 중원구 도촌남로 24,27657.0,2.55,0.94,2.107324147933285,0.9745762711864406,0.915525465456224,0.7338775510204082,0.2034927866362946,0.26958816936037894,0.45012112665871207,0.07679791734461439
경기도 성남시 중원구 도촌남로 69,27657.0,2.55,0.94,2.107324147933285,0.9745762711864406,0.915525465456224,0.7338775510204082,0.2034927866362946,0.26958816936037894,0.45012112665871207,0.07679791734461439
경기도 성남시 중원구 도촌남로 134,27657.0,2.55,0.94,2.107324147933285,0.9745762711864406,0.915525465456224,0.7338775510204082,0.2034927866362946,0.26958816936037894,0.45012112665871207,0.07679791734461439
경기도 성남시 중원구 도촌남로 148,27657.0,2.55,0.94,2.107324147933285,0.9745762711864406,0.915525465456224,0.7338775510204082,0.2034927866362946,0.26958816936037894,0.45012112665871207,0.07679791734461439
경기도 성남시 분당구 대왕판교로644번길 65,19109.5,2.86,0.955,1.856595744680851,0.9240582021128164,0.9454321815945432,0.7738172391445236,0.2205970852193935,0.252570710902954,0.45521860854548785,0.07161359533216463
부산광역시 해운대구 해운대로 1188,9960.0,1.97,0.93,2.455357142857143,1.166365280289331,0.9013605442176871,0.6147368421052631,0.10030120481927711,0.24056224899598394,0.5051204819277109,0.1540160642570281
전라북도 순창군 순창읍 경천1로 102,10130.0,2.25,0.95,1.7176656151419558,1.0050352467270895,1.0326530612244897,0.5699899295065458,0.2071076011846002,0.19654491609081934,0.4424481737413623,0.15389930898321816
전라남도 순천시 고지1길 57,25184.0,2.34,0.96,1.7360793287566743,1.1342130672674606,0.9144639632244295,0.7234352256186317,0.17963786531130876,0.2633020965692503,0.46303208386277,0.0940279542566709
전라남도 순천시 서면 강청길 80,12674.0,2.03,1.0,2.0544354838709675,1.1048513302034428,1.0789293067947838,0.6105347166799681,0.15054442165062332,0.21224554205459997,0.47798642890957865,0.15922360738519803
전라남도 순천시 팔마1길 26,44014.0,2.49,1.0,1.7375201288244766,1.1855670103092784,0.9319410094348264,0.7282546901648664,0.19164356795565046,0.260099059390194,0.4791884400418049,0.06906893261235061
경상북도 안동시 옥서1길 46,21492.0,2.25,0.91,1.8130400628436762,1.0438311688311688,0.8879392212725546,0.5246025738077215,0.20947329238786525,0.23431974688256096,0.46249767355294996,0.09370928717662386
경기도 안산시 단원구 삼일로 13,22652.0,2.24,1.16,1.7391304347826086,1.3346379647749511,1.1815861798193954,0.7680826636050516,0.1780858202366237,0.2633321561010065,0.49059685678968745,0.06798516687268233
경기도 안산시 단원구 신길로 94,22652.0,2.24,1.16,1.7391304347826086,1.3346379647749511,1.1815861798193954,0.7680826636050516,0.1780858202366237,0.2633321561010065,0.49059685678968745,0.06798516687268233
경기도 안산시 단원구 신길로 50,22652.0,2.24,1.16,1.7391304347826086,1.3346379647749511,1.1815861798193954,0.7680826636050516,0.1780858202366237,0.2633321561010065,0.49059685678968745,0.06798516687268233
경기도 안산시 단원구 도일로 26,22652.0,2.24,1.16,1.7391304347826086,1.3346379647749511,1.1815861798193954,0.7680826636050516,0.1780858202366237,0.2633321561010065,0.49059685678968745,0.06798516687268233
경기도 안산시 상록구 정동1길 7,17770.0,2.3,1.02,2.0,1.17926455566905,0.9957322551662174,0.8021806853582555,0.1296567248171075,0.24012380416432189,0.5,0.13021947101857062
경상남도 양산시 양주로 58,22396.0,2.17,1.04,1.7787215020116227,1.1512295081967212,0.9478138222849083,0.7063670411985019,0.17061082336131453,0.2343722093230934,0.49330237542418287,0.10171459189140918
경기도 양주시 광적면 삼일로65번길 156,11899.0,1.99,1.18,2.0026178010471205,1.3536345776031433,1.257345132743363,0.7867803837953091,0.12185897974619717,0.20136145894612992,0.5359273888562064,0.1408521724514665
경기도 양주시 고읍로 64,50148.0,2.6,0.96,1.699854862119013,0.9808976261127597,0.9613679003922906,0.7474856321839081,0.23137512961633563,0.21298955092924943,0.4586224774666986,0.09701284198771636
경기도 양주시 고읍북로 78,50148.0,2.6,0.96,1.699854862119013,0.9808976261127597,0.9613679003922906,0.7474856321839081,0.23137512961633563,0.21298955092924943,0.4586224774666986,0.09701284198771636
경기도 양주시 고읍북로 120,50148.0,2.6,0.96,1.699854862119013,0.9808976261127597,0.9613679003922906,0.7474856321839081,0.23137512961633563,0.21298955092924943,0.4586224774666986,0.09701284198771636
경기도 양주시 고암길 172-14,27364.0,2.5,0.98,1.7423053711526855,1.0495818399044206,0.9993444772205834,0.6545566502463054,0.2051966086829411,0.2507674316620377,0.4458412512790528,0.09819470837596843
경기도 양주시 백석읍 고릉말로46번길 12,26324.0,2.27,1.03,1.5943474646716542,1.1992063492063492,1.0586699431730917,0.7155131264916468,0.14374715088892265,0.21053031454186294,0.5091931317428963,0.1365294028263182
전라남도 여수시 덕양로 157,21504.0,2.05,1.13,1.5482283464566928,1.5270823850705508,1.1060132760640375,0.6471067644661777,0.14620535714285715,0.25818452380952384,0.5016276041666666,0.09398251488095238
전라남도 영광군 영광읍 물무로 227,21620.0,2.17,0.97,1.9867139061116033,1.04170363797693,0.9993759101310589,0.6793598233995585,0.20185013876040703,0.21285846438482886,0.4445420906567993,0.14074930619796486
경상북도 예천군 예천읍 봉덕로 52,14619.0,2.0,0.98,1.9826589595375723,1.2539388322520852,0.9949986107252015,0.6891817682591982,0.13208837813803953,0.1663588480744237,0.49114166495656336,0.2104111088309734
경기도 용인시 기흥구 구성3로 37,39189.0,2.63,0.94,1.7811550151975684,1.01142313184198,0.905971100722482,0.7492795389048992,0.20265890938783843,0.21567276531679808,0.4577560029600143,0.12391232233534921
경기도 용인시 기흥구 구성3로 38,39189.0,2.63,0.94,1.7811550151975684,1.01142313184198,0.905971100722482,0.7492795389048992,0.20265890938783843,0.21567276531679808,0.4577560029600143,0.12391232233534921
경기도 용인시 기흥구 동백8로 103,28277.5,2.7800000000000002,0.9299999999999999,1.7477958236658933,0.9079340141398272,0.9371509478486588,0.7288495575221239,0.2634603483334807,0.2147290248430731,0.43545221465829725,0.08635841216514897
경기도 용인시 기흥구 동백중앙로 41,25423.5,2.835,0.955,1.8233082706766917,0.9101362108614894,0.9470164162251368,0.801920768307323,0.25822565736424963,0.21236257792986804,0.440851967667709,0.08855979703817335
경기도 용인시 기흥구 동백8로 64,28277.5,2.7800000000000002,0.9299999999999999,1.7477958236658933,0.9079340141398272,0.9371509478486588,0.7288495575221239,0.2634603483334807,0.2147290248430731,0.43545221465829725,0.08635841216514897
경기도 용인시 기흥구 한보라1로43번길 23,33469.0,2.69,0.98,1.7802197802197801,1.0126549586776858,0.9700622083981337,0.8047435190292334,0.21521407869969225,0.23284233170994054,0.45418148137082076,0.09776210821954645
경기도 용인시 기흥구 한보라2로 168,21680.0,2.45,0.99,1.9712368168744008,1.0703789636504253,0.9588065447545717,0.7975206611570248,0.18334870848708487,0.24695571955719559,0.4693726937269373,0.10032287822878229
경기도 용인시 기흥구 새천년로16번길 16,38473.0,2.4,1.0,2.058098591549296,1.0429988974641675,1.0069006543723973,0.7400670177118238,0.17809892651989706,0.2889818833987472,0.43843734567099,0.09448184441036571
경기도 용인시 수지구 대지로 158,37534.0,2.55,0.9550000000000001,1.7862759113652609,0.9660249150622876,0.9344592592592592,0.7544401544401544,0.19683486971812222,0.2775083923908989,0.4348590611179198,0.0907976767730591
경기도 용인시 수지구 디지털벨리로 21,37534.0,2.55,0.9550000000000001,1.7862759113652609,0.9660249150622876,0.9344592592592592,0.7544401544401544,0.19683486971812222,0.2775083923908989,0.4348590611179198,0.0907976767730591
경기도 용인시 기흥구 흥덕1로79번길 7,24064.5,2.535,0.985,2.191107310816588,1.0403848957573991,0.9666383941193102,0.7261146496815286,0.20806582310041763,0.29078102599264477,0.43358474100853955,0.06756840989839806
경기도 용인시 기흥구 흥덕2로 80,24064.5,2.535,0.985,2.191107310816588,1.0403848957573991,0.9666383941193102,0.7261146496815286,0.20806582310041763,0.29078102599264477,0.43358474100853955,0.06756840989839806
경기도 용인시 기흥구 흥덕2로 46,24064.5,2.535,0.985,2.191107310816588,1.0403848957573991,0.9666383941193102,0.7261146496815286,0.20806582310041763,0.29078102599264477,0.43358474100853955,0.06756840989839806
울산광역시 울주군 범서읍 점촌3길 23,70033.0,2.8,1.01,1.7937967914438502,1.1061756517337382,0.9807555238774056,0.7142857142857143,0.23066268759013608,0.23764511016235204,0.47617551725615065,0.05551668499136121
울산광역시 북구 신천로 60,38609.0,2.645,1.04,2.2272086466165413,1.0975511030155838,1.0512124502352516,0.6792611251049538,0.23938718951539797,0.26843482089668214,0.4403765961304359,0.051801393457484
경상북도 울진군 울진읍 월변2길 56-21,13939.0,2.24,1.03,1.828981723237598,1.250384024577573,1.055766793409379,0.6107732406602954,0.19133366812540353,0.21020159265370544,0.4654566324700481,0.13300810675084296
강원도 원주시 개운로 20,12744.0,2.21,0.93,1.7033333333333334,1.0867614061331339,0.90181594336719,0.6606334841628959,0.1522284996861268,0.2189265536723164,0.4848556183301946,0.1439893283113622
강원도 원주시 남원로606번길 22,12744.0,2.21,0.93,1.7033333333333334,1.0867614061331339,0.90181594336719,0.6606334841628959,0.1522284996861268,0.2189265536723164,0.4848556183301946,0.1439893283113622
강원도 원주시 시청로 40,32936.0,2.34,0.96,1.920375865479723,1.0357739088957787,0.9005335365853658,0.6801007556675063,0.22583191644401263,0.25916929803254796,0.4542445955793053,0.06075418994413408
강원도 원주시 백간길 16,30950.0,2.275,0.955,1.958307210031348,1.0592956396741735,0.8874593805955302,0.6769290724863601,0.19297253634894992,0.2777221324717286,0.45978998384491115,0.06951534733441034
대구광역시 동구 금호강변로3길 9,43034.0,2.14,0.96,2.1954154727793695,1.091974223784417,0.9452028269919643,0.6312479311486263,0.16965655063438212,0.2489426964725566,0.466886647766882,0.1145141051261793
대구광역시 동구 안심로16길 45,43034.0,2.14,0.96,2.1954154727793695,1.091974223784417,0.9452028269919643,0.6312479311486263,0.16965655063438212,0.2489426964725566,0.466886647766882,0.1145141051261793
대구광역시 동구 안심로22길 55,43034.0,2.14,0.96,2.1954154727793695,1.091974223784417,0.9452028269919643,0.6312479311486263,0.16965655063438212,0.2489426964725566,0.466886647766882,0.1145141051261793
경상남도 김해시 율하2로 178,72820.0,2.77,0.98,2.045125348189415,0.9699232081911263,0.9918337538175541,0.6783042394014963,0.2974045591870365,0.2536391101345784,0.41198846470749795,0.036967865970887116
충청북도 음성군 금왕읍 무극로324번길 15,19646.0,1.97,1.15,1.8983050847457628,1.3935103244837759,1.198566152509233,0.684971098265896,0.1596762699786216,0.2065051409956225,0.5151175811870101,0.1187010078387458
경상남도 의령군 의령읍 의병로9길 25-6,9524.0,2.03,0.98,1.9389671361502347,1.0374331550802138,1.081511839708561,0.5712765957446808,0.1649517009659807,0.2000209995800084,0.47994540109197814,0.15508189836203276
경기도 의왕시 신장승길 12,29534.0,2.35,1.04,2.02233676975945,1.1979883536262572,1.0268930288461537,0.691129883843717,0.15358569783977788,0.2811674680029796,0.45679555766235524,0.10845127649488726
경기도 의왕시 청계1로 28,37180.0,2.49,0.97,2.0672645739910314,1.0651446565636686,0.9344389165284688,0.7293689320388349,0.1705217859064013,0.2822216245293168,0.4706024744486283,0.07665411511565358
경기도 의왕시 청계1로 9,37180.0,2.49,0.97,2.0672645739910314,1.0651446565636686,0.9344389165284688,0.7293689320388349,0.1705217859064013,0.2822216245293168,0.4706024744486283,0.07665411511565358
경기도 이천시 영창로314번길 51,54715.0,2.82,1.0,2.0007949125596185,1.0079323109465892,0.9902063658621896,0.609375,0.2650278716988029,0.27758384355295623,0.41597368180572053,0.041414602942520334
경기도 이천시 영창로 315,54715.0,2.82,1.0,2.0007949125596185,1.0079323109465892,0.9902063658621896,0.609375,0.2650278716988029,0.27758384355295623,0.41597368180572053,0.041414602942520334
전라북도 익산시 부송1로 123,32354.0,2.42,0.99,1.6085106382978724,1.1066456527449435,1.00146315509444,0.5788812067881836,0.20940223774494654,0.24788279656302156,0.46507387030969893,0.07764109538233294
전라북도 임실군 임실읍 운수로 33-17,7366.0,2.01,1.06,2.138328530259366,1.2237237237237237,1.195394277739009,0.6211031175059952,0.1882975834917187,0.20105891935921802,0.4270974748846049,0.18354602226445832
전라남도 장성군 장성읍 문화로 23,13450.0,2.04,0.98,1.9391891891891893,1.0790616854908774,1.1190887124611668,0.6109458655562165,0.16431226765799256,0.1779182156133829,0.4564312267657993,0.20133828996282527
전라북도 장수군 장수읍 관두길 16,7327.0,2.05,0.98,1.6185567010309279,1.0977198697068404,1.121212121212121,0.6343713956170703,0.17223966152586326,0.17578818070151495,0.4585778626996042,0.1933942950730176
충청남도 서천군 장항읍 장항로 285,11079.0,1.93,1.0,1.7230392156862746,1.2080459770114942,1.100811123986095,0.6761972837741244,0.12401841321418901,0.17339110027980864,0.49092878418629843,0.21166170231970394
전라북도 전주시 완산구 호암로 87,30410.666666666668,2.3433333333333333,0.9466666666666667,1.8747178329571106,1.0068994649394538,0.9136267711787758,0.6892991239048811,0.2109128376008418,0.3124561557348299,0.41745220975096453,0.059178796913363724
전라북도 전주시 완산구 호암로 88,30410.666666666668,2.3433333333333333,0.9466666666666667,1.8747178329571106,1.0068994649394538,0.9136267711787758,0.6892991239048811,0.2109128376008418,0.3124561557348299,0.41745220975096453,0.059178796913363724
제주특별자치도 제주시 정존11길 68,55385.0,2.4,0.96,1.8886002886002886,1.0225266763272296,0.9012326415977532,0.6718913270637409,0.22500677078631398,0.2772050194095874,0.44001083325810236,0.057777376545996205
강원도 정선군 고한읍 고한10길 30,4430.0,1.59,1.1,1.8692307692307693,1.3216783216783217,1.2045231071779745,0.7218045112781954,0.11399548532731377,0.22483069977426637,0.5060948081264108,0.15507900677200903
강원도 정선군 정선읍 녹송로 23-34,10514.0,2.03,1.05,1.826086956521739,1.2332535885167464,1.143317230273752,0.6476190476190476,0.15151226935514553,0.17757276012935133,0.5063724557732547,0.16454251474224843
전라북도 정읍시 서부산업도로 409,4101.0,1.9,0.93,1.7191780821917808,1.1545454545454545,1.0251256281407035,0.575,0.1202145818093148,0.1733723482077542,0.4913435747378688,0.2150694952450622
전라북도 정읍시 신태인읍 호남철로 32-13,5431.0,1.83,0.97,2.392857142857143,1.3248407643312101,1.1444444444444444,0.5756676557863502,0.11029276376357945,0.13441355183207512,0.46197753636531025,0.29331614803903516
제주특별자치도 제주시 도련2길 14,25797.0,2.63,1.01,2.373913043478261,1.0401225114854518,1.0037936267071321,0.6729857819905213,0.2638678916153041,0.2582083187967593,0.4095049811993643,0.06841880838857231
제주특별자치도 제주시 한림읍 대림4길 20,21232.0,2.01,1.05,2.1788413098236776,1.1749607124148769,1.1754568106312293,0.6051998074145402,0.15396571213263,0.1955538809344386,0.4934532780708365,0.15702712886209494
충청북도 제천시 청풍호로7길 20,10247.0,2.07,1.01,2.0868544600938965,1.1314229249011858,1.0278818143986683,0.7002212389380531,0.16395042451449204,0.21050063433199961,0.4755538206304284,0.14999512052307992
충청북도 제천시 장락로 130,18673.0,2.41,0.97,1.719360568383659,1.080893300248139,0.9662676822633297,0.6402805611222445,0.2039308091897392,0.22454881379531944,0.48385369249718846,0.0876666845177529
대구광역시 달성군 다사읍 대실역북로1길 6,50426.0,2.65,0.98,2.1017126878713737,1.039273441335297,0.9367592279038266,0.7907348242811502,0.23249910760322057,0.24713441478602308,0.4536746916273351,0.06669178598342125
충청북도 증평군 증평읍 송산로 53,34641.0,2.08,1.09,2.108038585209003,1.324295587453482,1.0924893842887473,0.6761239633347883,0.18151900926647613,0.25241765537946365,0.4552120319852198,0.11085130336884039
충청북도 증평군 증평읍 증평로 31-11,34641.0,2.08,1.09,2.108038585209003,1.324295587453482,1.0924893842887473,0.6761239633347883,0.18151900926647613,0.25241765537946365,0.4552120319852198,0.11085130336884039
경상남도 진주시 진주대로568번길 12,27253.0,2.05,1.02,2.09362389023406,1.2440963292027123,0.9111969111969112,0.5690987124463519,0.1811543683264228,0.35218141122078306,0.39958903606942353,0.06707518438337064
경상남도 창원시 진해구 진해대로975번길 23,13389.666666666666,2.236666666666667,1.03,2.1214361140443505,1.1855283476726228,0.990482233502538,0.6584930896121265,0.19218800567601882,0.24663297567776143,0.4685702905225423,0.09260872812367747
경상남도 창원시 의창구 원이대로82번길 15-15,46192.5,2.3600000000000003,1.0350000000000001,1.9478042659974906,1.1863939528679412,0.983445421624418,0.7785304846274101,0.16198517075282784,0.2661254532662229,0.4980029225523624,0.07388645342858689
경상남도 창원시 의창구 동읍 용정길 26,19831.0,2.2,1.04,1.871202916160389,1.3284799068142108,1.034646604632746,0.6647691334598356,0.1474459180071605,0.2016035499974787,0.5182290353486965,0.1327214966466643
강원도 철원군 동송읍 이평2로10번길 40,15174.0,2.12,1.01,1.7430167597765363,1.3052407932011332,1.043017088980554,0.6980609418282548,0.16693027547120073,0.21451166468960065,0.4569658626598128,0.1615921971793858
충청북도 청주시 청원구 내수읍 청암로 35,19206.0,2.16,1.06,1.9006772009029345,1.3170597915523863,1.1064888085010174,0.6029313790806129,0.16968655628449442,0.21993127147766323,0.48510882016036655,0.12527335207747578
충청북도 청주시 흥덕구 서현중로32번길 23,54553.0,2.53,0.95,1.8217821782178218,1.0461645746164574,0.8960678373105208,0.7102702702702702,0.2099059630084505,0.26893113119351825,0.46316426227705165,0.057998643520979595
강원도 춘천시 동내면 거두택지길 88,17359.0,2.24,1.0,1.9817961165048543,1.0739713361072585,1.013578073925069,0.643796992481203,0.1795034276167982,0.2584250244829771,0.46131689613456994,0.1007546517656547
강원도 춘천시 동면 후석로326번길 96,19698.0,2.49,0.98,1.9614740368509214,1.0149882903981264,0.9965255157437568,0.6606243705941591,0.23114021728094222,0.2183978068839476,0.4667478931871256,0.08371408264798456
강원도 춘천시 승지골길16번길 48,49745.0,2.5,0.93,1.855779427359491,1.017782761935277,0.8943491000418585,0.6424496006085965,0.20512614333098803,0.25319127550507586,0.45487988742587193,0.08680269373806412
강원도 춘천시 안마산로 244,49745.0,2.5,0.93,1.855779427359491,1.017782761935277,0.8943491000418585,0.6424496006085965,0.20512614333098803,0.25319127550507586,0.45487988742587193,0.08680269373806412
충청북도 충주시 금곡서1길 5,37310.0,2.17,0.98,1.818888888888889,1.2289764536280634,0.9460248783126014,0.6044150110375276,0.1717502010184937,0.24864647547574376,0.4822031626909676,0.09740016081479497
충청북도 충주시 갱고개로 230,37310.0,2.17,0.98,1.818888888888889,1.2289764536280634,0.9460248783126014,0.6044150110375276,0.1717502010184937,0.24864647547574376,0.4822031626909676,0.09740016081479497
경상남도 통영시 광도면 죽림1로 17-18,30948.0,2.39,1.02,2.0548654244306417,1.0027870680044593,1.067863397548161,0.677619893428064,0.24893369523070957,0.23219594157942355,0.4578324932144242,0.06103786997544268
경기도 평택시 안중읍 안현로서6길 61,43728.0,2.33,1.07,1.6828581485392466,1.209373799462159,1.1037603706497146,0.6561514195583596,0.218418404683498,0.2630351262349067,0.4465102451518478,0.07203622392974753
경기도 평택시 이충로35번길 51,44218.0,2.2,1.06,1.6702401372212694,1.303370786516854,1.0296458416235574,0.6373106060606061,0.17296123750508843,0.28743950427427745,0.46139581166040977,0.07820344656022435
경상남도 함안군 가야읍 성내북길 57,18317.0,2.18,1.01,1.8722222222222222,1.2038027332144978,1.0535714285714286,0.5823190262652146,0.172954086367855,0.20248949063711305,0.48970901348474094,0.13484740951029098
경상남도 함양군 함양읍 함양로 1246,18359.0,2.1,0.94,1.7615894039735098,1.1211573236889694,1.0087962962962962,0.569135163127913,0.17059752709842585,0.19167710659621984,0.47268369736913773,0.16504166893621658
충청북도 음성군 감곡면 오향로 31,9912.0,1.9,1.03,1.5113924050632912,1.1904761904761905,1.1219512195121952,0.7293532338308458,0.12580710250201776,0.18099273607748184,0.5178571428571429,0.17534301856335754
충청북도 청주시 서원구 장전로 11,43620.0,2.24,0.97,1.8557772236076475,1.0750341064120055,0.9039439593129258,0.6982806433721576,0.19598807886290692,0.27895460797799176,0.45486015589179274,0.07019715726730857
광주광역시 광산구 풍영로329번길 51,51326.5,2.6449999999999996,1.02,1.806910569105691,0.9931455818804947,1.007790501220199,0.6059160305343512,0.28984053071999843,0.260606119645797,0.41676327043535016,0.03279007919885439
전라남도 장성군 장성읍 문화로 21-34,13450.0,2.04,0.98,1.9391891891891893,1.0790616854908774,1.1190887124611668,0.6109458655562165,0.16431226765799256,0.1779182156133829,0.4564312267657993,0.20133828996282527
전라북도 익산시 선화로1길 57-32,38365.0,2.45,0.94,1.8104783599088838,1.0049205994184747,0.9353839344987829,0.6755297050270046,0.20529128111560016,0.2336504626612798,0.45593640036491595,0.10512185585820409
경기도 광명시 소하로 189,41315.0,2.58,0.98,1.9090505767524402,1.0298854688618468,0.9858884924649874,0.7088791848617176,0.20308604623018275,0.2745491952075517,0.4513251845576667,0.07103957400459882
대전광역시 유성구 도안대로 560,40387.5,2.025,0.9950000000000001,2.1641791044776117,1.0457222794875571,0.944727602219957,0.7033618984838497,0.16690807799442897,0.3439801918910554,0.4251315382234602,0.0639801918910554
경상북도 경주시 건천읍 대곡용명길 27,9350.0,1.82,1.03,2.013452914798206,1.5149253731343284,1.1293800539083558,0.6535593220338983,0.08802139037433156,0.1441711229946524,0.506951871657754,0.26085561497326204
광주광역시 광산구 풍영로329번길 50,51326.5,2.6449999999999996,1.02,1.806910569105691,0.9931455818804947,1.007790501220199,0.6059160305343512,0.28984053071999843,0.260606119645797,0.41676327043535016,0.03279007919885439
대전광역시 유성구 원신흥로 37,45840.0,2.42,0.92,2.1671342685370742,0.9294207317073171,0.8715511672972225,0.6995073891625616,0.2287521815008726,0.27611256544502616,0.4424520069808028,0.052683246073298426
전라남도 영암군 삼호읍 삼호중앙로 222,15083.0,2.12,1.14,1.969626168224299,1.0970695970695972,1.3509006004002668,0.6588235294117647,0.2208446595504873,0.22773983955446528,0.46728104488496985,0.08413445601007757
경상남도 창원시 의창구 소봉로 50,30155.0,1.93,1.09,1.8216374269005848,1.369247726646459,1.028704318936877,0.7367741935483871,0.11935002487149726,0.2851268446360471,0.506251036312386,0.08927209418006964
경기도 안양시 동안구 동편로 120,27371.0,2.226666666666667,0.9766666666666666,1.8935040599625235,1.1047141918528252,0.9265203568864733,0.6588068851685924,0.14467867450951738,0.3120943090619025,0.4575523973061513,0.08567461912242885
경상남도 창원시 의창구 대봉로 25,30155.0,1.93,1.09,1.8216374269005848,1.369247726646459,1.028704318936877,0.7367741935483871,0.11935002487149726,0.2851268446360471,0.506251036312386,0.08927209418006964
충청북도 증평군 증평읍 송산로 35,34641.0,2.08,1.09,2.108038585209003,1.324295587453482,1.0924893842887473,0.6761239633347883,0.18151900926647613,0.25241765537946365,0.4552120319852198,0.11085130336884039
경상남도 양산시 번영로 435,20397.0,2.13,1.0,1.8346545866364665,1.1692607003891051,1.0195350654424693,0.6490156143923965,0.15541501201157032,0.2186596068049223,0.5068392410648624,0.11908614011864489
경기도 의왕시 이미로 17,27028.0,2.6,0.9700000000000001,2.0971068461758806,1.0393177737881507,0.9440605967552076,0.6930855424979504,0.17495436830940753,0.2801785802377781,0.4684648019337971,0.07640224951901732
경기도 남양주시 별내5로 22,76076.0,2.45,0.95,2.1902754356379988,0.953535168755145,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.44320153530679846,0.07153372942846627
충청북도 청주시 청원구 율량로 17,18361.0,2.48,0.97,2.0866551126516466,0.9527302363488183,1.0047770700636942,0.6305170239596469,0.257175535101574,0.2609879636185393,0.41141550024508466,0.07042100103480202
서울특별시 서초구 양재대로2길 33,43690.0,2.43,0.91,1.9497153700189753,0.9415349143610013,0.885563041385948,0.7585215605749487,0.18374914168001832,0.26983291371023116,0.4484092469672694,0.09800869764248112
경상북도 경주시 외동읍 본동길 14,21926.0,1.87,1.12,2.4403669724770642,1.3697478991596639,1.2098572266770975,0.6440339490763854,0.11584420322904314,0.21864453160631214,0.5153242725531333,0.15018699261151144
경상북도 영양군 영양읍 영양창수로 93,7140.0,1.95,0.98,1.8529411764705883,1.2568807339449541,1.0946275946275947,0.5850840336134454,0.13585434173669467,0.1722689075630252,0.4805322128851541,0.21134453781512605
경상북도 영천시 망정로 80,28541.0,2.2,0.97,2.020392749244713,1.1849710982658959,0.9456006889622506,0.5649895178197065,0.18205388739007042,0.2383938894923093,0.4749308013033881,0.10462142181423216
